title,start_time,end_time,description,exercise_title,set_index,set_type,weight_lbs,reps,distance_miles,duration_seconds,muscle_group
Day 3  (Legs Adductors Calves Hams),"7 Dec 2024, 15:14","7 Dec 2024, 16:02",,Hip Thrust (Barbell),1,normal,30,8,,,Glutes
Day 3  (Legs Adductors Calves Hams),"7 Dec 2024, 15:14","7 Dec 2024, 16:02",,Walking,0,normal,,,0.8,660,Cardio
Morning workout ☀️,"4 Dec 2024, 20:01","4 Dec 2024, 21:33",,Walking,0,normal,,,2.1,2100,Cardio
Morning workout ☀️,"4 Dec 2024, 20:01","4 Dec 2024, 21:33",,Walking,1,normal,,,1,930,Cardio
Morning workout ☀️,"4 Dec 2024, 20:01","4 Dec 2024, 21:33",,HIIT,0,normal,,,,600,Cardio
Morning workout ☀️,"4 Dec 2024, 20:01","4 Dec 2024, 21:33",,HIIT,1,normal,,,,420,Cardio
Morning workout ☀️,"4 Dec 2024, 20:01","4 Dec 2024, 21:33",,Bench Dip,0,normal,,12,,,Triceps
Morning workout ☀️,"4 Dec 2024, 20:01","4 Dec 2024, 21:33",,Running,0,normal,,,0.9,660,Cardio
Day 2 (Shoulder and back ),"2 Dec 2024, 17:11","2 Dec 2024, 18:15",,Face Pull,0,normal,27.5,12,,,Shoulders
Day 2 (Shoulder and back ),"2 Dec 2024, 17:11","2 Dec 2024, 18:15",,Face Pull,1,normal,32.5,10,,,Shoulders
Day 2 (Shoulder and back ),"2 Dec 2024, 17:11","2 Dec 2024, 18:15",,Plate Front Raise,0,normal,25,10,,,Shoulders
Day 2 (Shoulder and back ),"2 Dec 2024, 17:11","2 Dec 2024, 18:15",,Seated Shoulder Press (Machine),0,normal,15,12,,,Shoulders
Day 2 (Shoulder and back ),"2 Dec 2024, 17:11","2 Dec 2024, 18:15",,Seated Shoulder Press (Machine),1,normal,30,9,,,Shoulders
Day 2 (Shoulder and back ),"2 Dec 2024, 17:11","2 Dec 2024, 18:15",,Dumbbell Row,0,normal,25,6,,,Upper Back
Day 2 (Shoulder and back ),"2 Dec 2024, 17:11","2 Dec 2024, 18:15",,Dumbbell Row,1,normal,25,6,,,Upper Back
Day 2 (Shoulder and back ),"2 Dec 2024, 17:11","2 Dec 2024, 18:15",,Dumbbell Row,2,normal,25,8,,,Upper Back
Day 2 (Shoulder and back ),"2 Dec 2024, 17:11","2 Dec 2024, 18:15",,Dumbbell Row,3,normal,25,8,,,Upper Back
Day 2 (Shoulder and back ),"2 Dec 2024, 17:11","2 Dec 2024, 18:15",,Back Extension (Machine),0,normal,100,12,,,Lower Back
Day 2 (Shoulder and back ),"2 Dec 2024, 17:11","2 Dec 2024, 18:15",,Back Extension (Machine),1,normal,115,9,,,Lower Back
Day 2 (Shoulder and back ),"2 Dec 2024, 17:11","2 Dec 2024, 18:15",,Lat Pulldown (Cable),0,normal,45,15,,,Lats
Day 2 (Shoulder and back ),"2 Dec 2024, 17:11","2 Dec 2024, 18:15",,Lat Pulldown (Cable),1,normal,60,10,,,Lats
Day 2 (Shoulder and back ),"2 Dec 2024, 17:11","2 Dec 2024, 18:15",,Lat Pulldown (Cable),2,normal,60,10,,,Lats
Day 2 (Shoulder and back ),"2 Dec 2024, 17:11","2 Dec 2024, 18:15",,Pull Up (Assisted),0,normal,55,10,,,Lats
Day 2 (Shoulder and back ),"2 Dec 2024, 17:11","2 Dec 2024, 18:15",,Pull Up (Assisted),1,normal,55,10,,,Lats
Day 2 (Shoulder and back ),"2 Dec 2024, 17:11","2 Dec 2024, 18:15",,Seated Row (Machine),0,normal,40,15,,,Upper Back
Day 2 (Shoulder and back ),"2 Dec 2024, 17:11","2 Dec 2024, 18:15",,Seated Row (Machine),1,normal,55,10,,,Upper Back
Day 2 (Shoulder and back ),"2 Dec 2024, 17:11","2 Dec 2024, 18:15",,Seated Row (Machine),2,normal,55,10,,,Upper Back
Day 2 (Shoulder and back ),"2 Dec 2024, 17:11","2 Dec 2024, 18:15",,Lateral Raise (Machine),0,normal,30,12,,,Shoulders
Day 2 (Shoulder and back ),"2 Dec 2024, 17:11","2 Dec 2024, 18:15",,Lateral Raise (Machine),1,normal,40,9,,,Shoulders
Day 2 (Shoulder and back ),"2 Dec 2024, 17:11","2 Dec 2024, 18:15",,Cycling,0,normal,,,1.2,600,Cardio
Afternoon workout 💪,"30 Nov 2024, 16:55","30 Nov 2024, 17:27",,Yoga,0,normal,,,,900,Full Body
Afternoon workout 💪,"30 Nov 2024, 16:55","30 Nov 2024, 17:27",,Plank,0,normal,,,,40,Abdominals
Afternoon workout 💪,"30 Nov 2024, 16:55","30 Nov 2024, 17:27",,Plank,1,normal,,,,30,Abdominals
Afternoon workout 💪,"30 Nov 2024, 16:55","30 Nov 2024, 17:27",,Russian Twist (Bodyweight),0,normal,,30,,,Abdominals
Afternoon workout 💪,"30 Nov 2024, 16:55","30 Nov 2024, 17:27",,Oblique Crunch,0,normal,,15,,,Abdominals
Afternoon workout 💪,"30 Nov 2024, 16:55","30 Nov 2024, 17:27",,Oblique Crunch,1,normal,,15,,,Abdominals
Afternoon workout 💪,"30 Nov 2024, 16:55","30 Nov 2024, 17:27",,Crunch,0,normal,,12,,,Abdominals
Afternoon workout 💪,"30 Nov 2024, 16:55","30 Nov 2024, 17:27",,Crunch,1,normal,,12,,,Abdominals
Afternoon workout 💪,"30 Nov 2024, 16:55","30 Nov 2024, 17:27",,Squat (Bodyweight),0,normal,,10,,,Quadriceps
Afternoon workout 💪,"30 Nov 2024, 16:55","30 Nov 2024, 17:27",,Squat (Bodyweight),1,normal,,10,,,Quadriceps
Afternoon workout 💪,"30 Nov 2024, 16:55","30 Nov 2024, 17:27",,Bicycle Crunch Raised Legs,0,normal,,15,,,Abdominals
Afternoon workout 💪,"30 Nov 2024, 16:55","30 Nov 2024, 17:27",,Kneeling Push Up,0,normal,,12,,,Chest
Afternoon workout 💪,"30 Nov 2024, 16:55","30 Nov 2024, 17:27",,Reverse Lunge,0,normal,,10,,,Quadriceps
Afternoon workout 💪,"30 Nov 2024, 16:55","30 Nov 2024, 17:27",,Reverse Lunge,1,normal,,10,,,Quadriceps
Morning workout ☀️,"29 Nov 2024, 10:20","29 Nov 2024, 11:05",,Running,0,normal,,,0.9,660,Cardio
Morning workout ☀️,"29 Nov 2024, 10:20","29 Nov 2024, 11:05",,Running,1,normal,,,1,720,Cardio
Morning workout ☀️,"29 Nov 2024, 10:20","29 Nov 2024, 11:05",,Yoga,0,normal,,,,290,Full Body
Morning workout ☀️,"29 Nov 2024, 10:20","29 Nov 2024, 11:05",,Yoga,1,normal,,,,392,Full Body
Morning workout ☀️,"29 Nov 2024, 10:20","29 Nov 2024, 11:05",,Glute Bridge,0,normal,,10,,,Glutes
Morning workout ☀️,"29 Nov 2024, 10:20","29 Nov 2024, 11:05",,Glute Bridge,1,normal,,10,,,Glutes
Morning workout ☀️,"29 Nov 2024, 10:20","29 Nov 2024, 11:05",,Glute Kickback on Floor,0,normal,,10,,,Glutes
Morning workout ☀️,"29 Nov 2024, 10:20","29 Nov 2024, 11:05",,Glute Kickback on Floor,1,normal,,10,,,Glutes
Morning workout ☀️,"29 Nov 2024, 10:20","29 Nov 2024, 11:05",,Bent Over Row (Band),0,normal,10,10,,,Upper Back
Morning workout ☀️,"29 Nov 2024, 10:20","29 Nov 2024, 11:05",,Bent Over Row (Band),1,normal,10,10,,,Upper Back
Morning workout ☀️,"29 Nov 2024, 10:20","29 Nov 2024, 11:05",,Plank,0,normal,,,,58,Abdominals
Day 4 (biceps and abdomen ),"27 Nov 2024, 12:52","27 Nov 2024, 13:41",,Seated Incline Curl (Dumbbell),0,normal,20,10,,,Biceps
Day 4 (biceps and abdomen ),"27 Nov 2024, 12:52","27 Nov 2024, 13:41",,Seated Incline Curl (Dumbbell),1,normal,20,9,,,Biceps
Day 4 (biceps and abdomen ),"27 Nov 2024, 12:52","27 Nov 2024, 13:41",,Bicep Curl (Machine),0,normal,30,12,,,Biceps
Day 4 (biceps and abdomen ),"27 Nov 2024, 12:52","27 Nov 2024, 13:41",,Bicep Curl (Machine),1,normal,30,10,,,Biceps
Day 4 (biceps and abdomen ),"27 Nov 2024, 12:52","27 Nov 2024, 13:41",,Bicep Curl (Machine),2,normal,40,8,,,Biceps
Day 4 (biceps and abdomen ),"27 Nov 2024, 12:52","27 Nov 2024, 13:41",,Hammer Curl (Dumbbell),0,normal,20,12,,,Biceps
Day 4 (biceps and abdomen ),"27 Nov 2024, 12:52","27 Nov 2024, 13:41",,Hammer Curl (Dumbbell),1,normal,30,7,,,Biceps
Day 4 (biceps and abdomen ),"27 Nov 2024, 12:52","27 Nov 2024, 13:41",,Plank,0,normal,,,,51,Abdominals
Day 4 (biceps and abdomen ),"27 Nov 2024, 12:52","27 Nov 2024, 13:41",,Plank,1,normal,,,,41,Abdominals
Day 4 (biceps and abdomen ),"27 Nov 2024, 12:52","27 Nov 2024, 13:41",,Russian Twist (Weighted),0,normal,8,20,,,Abdominals
Day 4 (biceps and abdomen ),"27 Nov 2024, 12:52","27 Nov 2024, 13:41",,Russian Twist (Weighted),1,normal,8,25,,,Abdominals
Day 4 (biceps and abdomen ),"27 Nov 2024, 12:52","27 Nov 2024, 13:41",,Heel Taps,0,normal,,30,,,Abdominals
Day 4 (biceps and abdomen ),"27 Nov 2024, 12:52","27 Nov 2024, 13:41",,Crunch (Machine),0,normal,40,10,,,Abdominals
Day 4 (biceps and abdomen ),"27 Nov 2024, 12:52","27 Nov 2024, 13:41",,Crunch (Machine),1,normal,50,8,,,Abdominals
Day 4 (biceps and abdomen ),"27 Nov 2024, 12:52","27 Nov 2024, 13:41",,Decline Crunch (Weighted),0,normal,25,9,,,Abdominals
Day 4 (biceps and abdomen ),"27 Nov 2024, 12:52","27 Nov 2024, 13:41",,Decline Crunch (Weighted),1,normal,10,15,,,Abdominals
Day 4 (biceps and abdomen ),"27 Nov 2024, 12:52","27 Nov 2024, 13:41",,Stretching,0,normal,,,,136,Other
Day 4 (biceps and abdomen ),"27 Nov 2024, 12:52","27 Nov 2024, 13:41",,Leg Raise Parallel Bars,0,normal,,10,,,Abdominals
Day 4 (biceps and abdomen ),"27 Nov 2024, 12:52","27 Nov 2024, 13:41",,Leg Raise Parallel Bars,1,normal,,9,,,Abdominals
Day 4 (biceps and abdomen ),"27 Nov 2024, 12:52","27 Nov 2024, 13:41",,Side Bend (Dumbbell),0,normal,30,9,,,Abdominals
Day 4 (biceps and abdomen ),"27 Nov 2024, 12:52","27 Nov 2024, 13:41",,Side Bend (Dumbbell),1,normal,30,9,,,Abdominals
Day 4 (biceps and abdomen ),"27 Nov 2024, 12:52","27 Nov 2024, 13:41",,Cycling,0,normal,,,1.2,600,Cardio
Day 1 (Chest and triceps),"24 Nov 2024, 11:30","24 Nov 2024, 12:23",,Incline Bench Press (Dumbbell),0,normal,30,10,,,Chest
Day 1 (Chest and triceps),"24 Nov 2024, 11:30","24 Nov 2024, 12:23",,Incline Bench Press (Dumbbell),1,normal,30,10,,,Chest
Day 1 (Chest and triceps),"24 Nov 2024, 11:30","24 Nov 2024, 12:23",,Incline Bench Press (Dumbbell),2,normal,40,8,,,Chest
Day 1 (Chest and triceps),"24 Nov 2024, 11:30","24 Nov 2024, 12:23",,Push Up,0,normal,,10,,,Chest
Day 1 (Chest and triceps),"24 Nov 2024, 11:30","24 Nov 2024, 12:23",,Cable Fly Crossovers,0,normal,20,12,,,Chest
Day 1 (Chest and triceps),"24 Nov 2024, 11:30","24 Nov 2024, 12:23",,Cable Fly Crossovers,1,normal,30,10,,,Chest
Day 1 (Chest and triceps),"24 Nov 2024, 11:30","24 Nov 2024, 12:23",,Triceps Rope Pushdown,0,normal,15,15,,,Triceps
Day 1 (Chest and triceps),"24 Nov 2024, 11:30","24 Nov 2024, 12:23",,Triceps Rope Pushdown,1,normal,20,8,,,Triceps
Day 1 (Chest and triceps),"24 Nov 2024, 11:30","24 Nov 2024, 12:23",,Triceps Rope Pushdown,2,normal,20,9,,,Triceps
Day 1 (Chest and triceps),"24 Nov 2024, 11:30","24 Nov 2024, 12:23",,Bench Dip,0,normal,,10,,,Triceps
Day 1 (Chest and triceps),"24 Nov 2024, 11:30","24 Nov 2024, 12:23",,Bench Dip,1,normal,,10,,,Triceps
Day 1 (Chest and triceps),"24 Nov 2024, 11:30","24 Nov 2024, 12:23",,Bench Dip,2,normal,,10,,,Triceps
Day 1 (Chest and triceps),"24 Nov 2024, 11:30","24 Nov 2024, 12:23",,Triceps Extension (Machine),0,normal,30,15,,,Triceps
Day 1 (Chest and triceps),"24 Nov 2024, 11:30","24 Nov 2024, 12:23",,Triceps Extension (Machine),1,normal,40,10,,,Triceps
Day 1 (Chest and triceps),"24 Nov 2024, 11:30","24 Nov 2024, 12:23",,Triceps Extension (Machine),2,normal,40,10,,,Triceps
Day 1 (Chest and triceps),"24 Nov 2024, 11:30","24 Nov 2024, 12:23",,Butterfly (Pec Deck),0,normal,25,10,,,Chest
Day 1 (Chest and triceps),"24 Nov 2024, 11:30","24 Nov 2024, 12:23",,Butterfly (Pec Deck),1,normal,25,10,,,Chest
Day 1 (Chest and triceps),"24 Nov 2024, 11:30","24 Nov 2024, 12:23",,Butterfly (Pec Deck),2,normal,40,6,,,Chest
Day 1 (Chest and triceps),"24 Nov 2024, 11:30","24 Nov 2024, 12:23",,Cycling,0,normal,,,0.7,360,Cardio
Day 1 (Chest and triceps),"24 Nov 2024, 11:30","24 Nov 2024, 12:23",,Cycling,1,normal,,,0.7,360,Cardio
Evening workout 🏋️,"23 Nov 2024, 18:15","23 Nov 2024, 19:16",,Climbing,0,normal,,,,15,Cardio
Evening workout 🏋️,"23 Nov 2024, 18:15","23 Nov 2024, 19:16",,Iso-Lateral Chest Press (Machine),0,normal,50,9,,,Chest
Evening workout 🏋️,"23 Nov 2024, 18:15","23 Nov 2024, 19:16",,Iso-Lateral Chest Press (Machine),1,normal,50,7,,,Chest
Evening workout 🏋️,"23 Nov 2024, 18:15","23 Nov 2024, 19:16",,Cycling,0,normal,,,0.7,420,Cardio
Evening workout 🏋️,"23 Nov 2024, 18:15","23 Nov 2024, 19:16",,Bench Press (Barbell),0,normal,44.09,12,,,Chest
Evening workout 🏋️,"23 Nov 2024, 18:15","23 Nov 2024, 19:16",,Bench Press (Barbell),1,normal,54.09,10,,,Chest
Evening workout 🏋️,"23 Nov 2024, 18:15","23 Nov 2024, 19:16",,Bench Press (Barbell),2,normal,54.09,10,,,Chest
Evening workout 🏋️,"23 Nov 2024, 18:15","23 Nov 2024, 19:16",,Bicep Curl (Barbell),0,normal,20,10,,,Biceps
Morning workout ☀️,"21 Nov 2024, 11:16","21 Nov 2024, 12:08",,Yoga,0,normal,,,,988,Full Body
Morning workout ☀️,"21 Nov 2024, 11:16","21 Nov 2024, 12:08",,Yoga,1,normal,,,,665,Full Body
Morning workout ☀️,"21 Nov 2024, 11:16","21 Nov 2024, 12:08",,Yoga,2,normal,,,,826,Full Body
Morning workout ☀️,"21 Nov 2024, 11:16","21 Nov 2024, 12:08",,Yoga,3,normal,,,,548,Full Body
Day 3  (Legs Adductors Calves Hams),"20 Nov 2024, 15:37","20 Nov 2024, 16:36",,Seated Leg Curl (Machine),0,normal,40,12,,,Hamstrings
Day 3  (Legs Adductors Calves Hams),"20 Nov 2024, 15:37","20 Nov 2024, 16:36",,Seated Leg Curl (Machine),1,normal,55,9,,,Hamstrings
Day 3  (Legs Adductors Calves Hams),"20 Nov 2024, 15:37","20 Nov 2024, 16:36",,Seated Leg Curl (Machine),2,normal,55,10,,,Hamstrings
Day 3  (Legs Adductors Calves Hams),"20 Nov 2024, 15:37","20 Nov 2024, 16:36",,Leg Extension (Machine),0,normal,40,9,,,Quadriceps
Day 3  (Legs Adductors Calves Hams),"20 Nov 2024, 15:37","20 Nov 2024, 16:36",,Leg Extension (Machine),1,normal,40,10,,,Quadriceps
Day 3  (Legs Adductors Calves Hams),"20 Nov 2024, 15:37","20 Nov 2024, 16:36",,Leg Extension (Machine),2,normal,55,9,,,Quadriceps
Day 3  (Legs Adductors Calves Hams),"20 Nov 2024, 15:37","20 Nov 2024, 16:36",,Standing Calf Raise (Machine),0,normal,110,10,,,Calves
Day 3  (Legs Adductors Calves Hams),"20 Nov 2024, 15:37","20 Nov 2024, 16:36",,Standing Calf Raise (Machine),1,normal,130,8,,,Calves
Day 3  (Legs Adductors Calves Hams),"20 Nov 2024, 15:37","20 Nov 2024, 16:36",,Hip Adduction (Machine),0,normal,30,12,,,Adductors
Day 3  (Legs Adductors Calves Hams),"20 Nov 2024, 15:37","20 Nov 2024, 16:36",,Hip Adduction (Machine),1,normal,45,10,,,Adductors
Day 3  (Legs Adductors Calves Hams),"20 Nov 2024, 15:37","20 Nov 2024, 16:36",,Hip Adduction (Machine),2,normal,60,5,,,Adductors
Day 3  (Legs Adductors Calves Hams),"20 Nov 2024, 15:37","20 Nov 2024, 16:36",,Hip Abduction (Machine),0,normal,45,12,,,Abductors
Day 3  (Legs Adductors Calves Hams),"20 Nov 2024, 15:37","20 Nov 2024, 16:36",,Hip Abduction (Machine),1,normal,60,10,,,Abductors
Day 3  (Legs Adductors Calves Hams),"20 Nov 2024, 15:37","20 Nov 2024, 16:36",,Hip Abduction (Machine),2,normal,75,7,,,Abductors
Day 3  (Legs Adductors Calves Hams),"20 Nov 2024, 15:37","20 Nov 2024, 16:36",,Leg Press (Machine),0,normal,138,10,,,Quadriceps
Day 3  (Legs Adductors Calves Hams),"20 Nov 2024, 15:37","20 Nov 2024, 16:36",,Leg Press (Machine),1,normal,128,10,,,Quadriceps
Day 3  (Legs Adductors Calves Hams),"20 Nov 2024, 15:37","20 Nov 2024, 16:36",,Leg Press (Machine),2,normal,118,10,,,Quadriceps
Day 3  (Legs Adductors Calves Hams),"20 Nov 2024, 15:37","20 Nov 2024, 16:36",,Stretching,0,normal,,,,241,Other
Day 3  (Legs Adductors Calves Hams),"20 Nov 2024, 15:37","20 Nov 2024, 16:36",,Running,0,normal,,,0.5,480,Cardio
Day 2 (Shoulder and back ),"18 Nov 2024, 13:48","18 Nov 2024, 14:37",,Face Pull,0,normal,25,12,,,Shoulders
Day 2 (Shoulder and back ),"18 Nov 2024, 13:48","18 Nov 2024, 14:37",,Face Pull,1,normal,30,9,,,Shoulders
Day 2 (Shoulder and back ),"18 Nov 2024, 13:48","18 Nov 2024, 14:37",,Plate Front Raise,0,normal,25,10,,,Shoulders
Day 2 (Shoulder and back ),"18 Nov 2024, 13:48","18 Nov 2024, 14:37",,Seated Shoulder Press (Machine),0,normal,15,12,,,Shoulders
Day 2 (Shoulder and back ),"18 Nov 2024, 13:48","18 Nov 2024, 14:37",,Seated Shoulder Press (Machine),1,normal,30,9,,,Shoulders
Day 2 (Shoulder and back ),"18 Nov 2024, 13:48","18 Nov 2024, 14:37",,Dumbbell Row,0,normal,25,7,,,Upper Back
Day 2 (Shoulder and back ),"18 Nov 2024, 13:48","18 Nov 2024, 14:37",,Dumbbell Row,1,normal,25,7,,,Upper Back
Day 2 (Shoulder and back ),"18 Nov 2024, 13:48","18 Nov 2024, 14:37",,Dumbbell Row,2,normal,25,8,,,Upper Back
Day 2 (Shoulder and back ),"18 Nov 2024, 13:48","18 Nov 2024, 14:37",,Dumbbell Row,3,normal,25,8,,,Upper Back
Day 2 (Shoulder and back ),"18 Nov 2024, 13:48","18 Nov 2024, 14:37",,Back Extension (Machine),0,normal,100,10,,,Lower Back
Day 2 (Shoulder and back ),"18 Nov 2024, 13:48","18 Nov 2024, 14:37",,Back Extension (Machine),1,normal,115,8,,,Lower Back
Day 2 (Shoulder and back ),"18 Nov 2024, 13:48","18 Nov 2024, 14:37",,Lat Pulldown (Cable),0,normal,45,15,,,Lats
Day 2 (Shoulder and back ),"18 Nov 2024, 13:48","18 Nov 2024, 14:37",,Lat Pulldown (Cable),1,normal,60,10,,,Lats
Day 2 (Shoulder and back ),"18 Nov 2024, 13:48","18 Nov 2024, 14:37",,Pull Up (Assisted),0,normal,55,10,,,Lats
Day 2 (Shoulder and back ),"18 Nov 2024, 13:48","18 Nov 2024, 14:37",,Pull Up (Assisted),1,normal,55,8,,,Lats
Day 2 (Shoulder and back ),"18 Nov 2024, 13:48","18 Nov 2024, 14:37",,Back Extension (Hyperextension),0,normal,,10,,,Lower Back
Day 2 (Shoulder and back ),"18 Nov 2024, 13:48","18 Nov 2024, 14:37",,Seated Row (Machine),0,normal,45,12,,,Upper Back
Day 2 (Shoulder and back ),"18 Nov 2024, 13:48","18 Nov 2024, 14:37",,Seated Row (Machine),1,normal,60,8,,,Upper Back
Day 2 (Shoulder and back ),"18 Nov 2024, 13:48","18 Nov 2024, 14:37",,Lateral Raise (Machine),0,normal,30,8,,,Shoulders
Day 2 (Shoulder and back ),"18 Nov 2024, 13:48","18 Nov 2024, 14:37",,Lateral Raise (Machine),1,normal,30,8,,,Shoulders
Day 2 (Shoulder and back ),"18 Nov 2024, 13:48","18 Nov 2024, 14:37",,Warm Up,0,normal,,,,244,Cardio
Day 2 (Shoulder and back ),"18 Nov 2024, 13:48","18 Nov 2024, 14:37",,Stretching,0,normal,,,,134,Other
Day 4 (biceps and abdomen ),"17 Nov 2024, 11:02","17 Nov 2024, 12:01",,Seated Incline Curl (Dumbbell),0,normal,20,10,,,Biceps
Day 4 (biceps and abdomen ),"17 Nov 2024, 11:02","17 Nov 2024, 12:01",,Seated Incline Curl (Dumbbell),1,normal,20,9,,,Biceps
Day 4 (biceps and abdomen ),"17 Nov 2024, 11:02","17 Nov 2024, 12:01",,Seated Incline Curl (Dumbbell),2,normal,20,8,,,Biceps
Day 4 (biceps and abdomen ),"17 Nov 2024, 11:02","17 Nov 2024, 12:01",,Bicep Curl (Machine),0,normal,30,10,,,Biceps
Day 4 (biceps and abdomen ),"17 Nov 2024, 11:02","17 Nov 2024, 12:01",,Bicep Curl (Machine),1,normal,30,10,,,Biceps
Day 4 (biceps and abdomen ),"17 Nov 2024, 11:02","17 Nov 2024, 12:01",,Bicep Curl (Machine),2,normal,40,5,,,Biceps
Day 4 (biceps and abdomen ),"17 Nov 2024, 11:02","17 Nov 2024, 12:01",,Hammer Curl (Dumbbell),0,normal,20,12,,,Biceps
Day 4 (biceps and abdomen ),"17 Nov 2024, 11:02","17 Nov 2024, 12:01",,Hammer Curl (Dumbbell),1,normal,30,7,,,Biceps
Day 4 (biceps and abdomen ),"17 Nov 2024, 11:02","17 Nov 2024, 12:01",,Plank,0,normal,,,,43,Abdominals
Day 4 (biceps and abdomen ),"17 Nov 2024, 11:02","17 Nov 2024, 12:01",,Plank,1,normal,,,,44,Abdominals
Day 4 (biceps and abdomen ),"17 Nov 2024, 11:02","17 Nov 2024, 12:01",,Russian Twist (Weighted),0,normal,10,20,,,Abdominals
Day 4 (biceps and abdomen ),"17 Nov 2024, 11:02","17 Nov 2024, 12:01",,Russian Twist (Weighted),1,normal,10,20,,,Abdominals
Day 4 (biceps and abdomen ),"17 Nov 2024, 11:02","17 Nov 2024, 12:01",,Heel Taps,0,normal,,30,,,Abdominals
Day 4 (biceps and abdomen ),"17 Nov 2024, 11:02","17 Nov 2024, 12:01",,Heel Taps,1,normal,,30,,,Abdominals
Day 4 (biceps and abdomen ),"17 Nov 2024, 11:02","17 Nov 2024, 12:01",,Crunch (Machine),0,normal,40,10,,,Abdominals
Day 4 (biceps and abdomen ),"17 Nov 2024, 11:02","17 Nov 2024, 12:01",,Crunch (Machine),1,normal,40,10,,,Abdominals
Day 4 (biceps and abdomen ),"17 Nov 2024, 11:02","17 Nov 2024, 12:01",,Crunch (Machine),2,normal,50,7,,,Abdominals
Day 4 (biceps and abdomen ),"17 Nov 2024, 11:02","17 Nov 2024, 12:01",,Decline Crunch (Weighted),0,normal,10,12,,,Abdominals
Day 4 (biceps and abdomen ),"17 Nov 2024, 11:02","17 Nov 2024, 12:01",,Decline Crunch (Weighted),1,normal,10,10,,,Abdominals
Day 4 (biceps and abdomen ),"17 Nov 2024, 11:02","17 Nov 2024, 12:01",,Yoga,0,normal,,,,609,Full Body
Day 4 (biceps and abdomen ),"17 Nov 2024, 11:02","17 Nov 2024, 12:01",,Warm Up,0,normal,,,,196,Cardio
Day 4 (biceps and abdomen ),"17 Nov 2024, 11:02","17 Nov 2024, 12:01",,Leg Raise Parallel Bars,0,normal,,10,,,Abdominals
Day 4 (biceps and abdomen ),"17 Nov 2024, 11:02","17 Nov 2024, 12:01",,Leg Raise Parallel Bars,1,normal,,10,,,Abdominals
Day 4 (biceps and abdomen ),"17 Nov 2024, 11:02","17 Nov 2024, 12:01",,Side Bend (Dumbbell),0,normal,25,10,,,Abdominals
Day 4 (biceps and abdomen ),"17 Nov 2024, 11:02","17 Nov 2024, 12:01",,Side Bend (Dumbbell),1,normal,25,10,,,Abdominals
Morning workout ☀️,"16 Nov 2024, 19:59","16 Nov 2024, 20:51",,Climbing,0,normal,,,,300,Cardio
Morning workout ☀️,"16 Nov 2024, 19:59","16 Nov 2024, 20:51",,Climbing,1,normal,,,,300,Cardio
Morning workout ☀️,"16 Nov 2024, 19:59","16 Nov 2024, 20:51",,Climbing,2,normal,,,,360,Cardio
Morning workout ☀️,"16 Nov 2024, 19:59","16 Nov 2024, 20:51",,Cycling,0,normal,,,0.7,420,Cardio
Morning workout ☀️,"16 Nov 2024, 19:59","16 Nov 2024, 20:51",,Cycling,1,normal,,,0.8,480,Cardio
Morning workout ☀️,"16 Nov 2024, 19:59","16 Nov 2024, 20:51",,HIIT,0,normal,,,,1200,Cardio
Day 1 (Chest and triceps),"15 Nov 2024, 16:32","15 Nov 2024, 17:32",,Bench Press (Barbell),0,normal,44.09,10,,,Chest
Day 1 (Chest and triceps),"15 Nov 2024, 16:32","15 Nov 2024, 17:32",,Bench Press (Barbell),1,normal,44.09,10,,,Chest
Day 1 (Chest and triceps),"15 Nov 2024, 16:32","15 Nov 2024, 17:32",,Bench Press (Barbell),2,normal,49.09,10,,,Chest
Day 1 (Chest and triceps),"15 Nov 2024, 16:32","15 Nov 2024, 17:32",,Bench Press (Barbell),3,normal,54.09,10,,,Chest
Day 1 (Chest and triceps),"15 Nov 2024, 16:32","15 Nov 2024, 17:32",,Iso-Lateral Chest Press (Machine),0,normal,30,10,,,Chest
Day 1 (Chest and triceps),"15 Nov 2024, 16:32","15 Nov 2024, 17:32",,Iso-Lateral Chest Press (Machine),1,normal,30,10,,,Chest
Day 1 (Chest and triceps),"15 Nov 2024, 16:32","15 Nov 2024, 17:32",,Iso-Lateral Chest Press (Machine),2,normal,35,8,,,Chest
Day 1 (Chest and triceps),"15 Nov 2024, 16:32","15 Nov 2024, 17:32",,Cable Fly Crossovers,0,normal,25,10,,,Chest
Day 1 (Chest and triceps),"15 Nov 2024, 16:32","15 Nov 2024, 17:32",,Cable Fly Crossovers,1,normal,25,10,,,Chest
Day 1 (Chest and triceps),"15 Nov 2024, 16:32","15 Nov 2024, 17:32",,Bench Dip,0,normal,,10,,,Triceps
Day 1 (Chest and triceps),"15 Nov 2024, 16:32","15 Nov 2024, 17:32",,Bench Dip,1,normal,,10,,,Triceps
Day 1 (Chest and triceps),"15 Nov 2024, 16:32","15 Nov 2024, 17:32",,Triceps Extension (Machine),0,normal,30,10,,,Triceps
Day 1 (Chest and triceps),"15 Nov 2024, 16:32","15 Nov 2024, 17:32",,Triceps Extension (Machine),1,normal,40,10,,,Triceps
Day 1 (Chest and triceps),"15 Nov 2024, 16:32","15 Nov 2024, 17:32",,Triceps Extension (Machine),2,normal,40,10,,,Triceps
Day 1 (Chest and triceps),"15 Nov 2024, 16:32","15 Nov 2024, 17:32",,Butterfly (Pec Deck),0,normal,25,10,,,Chest
