title,start_time,end_time,description,exercise_title,set_index,set_type,weight_lbs,reps,distance_miles,duration_seconds,muscle_group
Day 1 (Chest and triceps),"31 Oct 2023, 03:33","31 Oct 2023, 04:28",,Chest Fly (Dumbbell),1,normal,17.64,10,,,Chest
Day 1 (Chest and triceps),"31 Oct 2023, 03:33","31 Oct 2023, 04:28",,Chest Fly (Dumbbell),2,normal,17.64,11,,,Chest
Day 1 (Chest and triceps),"31 Oct 2023, 03:33","31 Oct 2023, 04:28",,Incline Bench Press (Dumbbell),0,normal,22.05,10,,,Chest
Day 1 (Chest and triceps),"31 Oct 2023, 03:33","31 Oct 2023, 04:28",,Incline Bench Press (Dumbbell),1,normal,22.05,10,,,Chest
Day 1 (Chest and triceps),"31 Oct 2023, 03:33","31 Oct 2023, 04:28",,Incline Bench Press (Dumbbell),2,normal,22.05,10,,,Chest
Day 1 (Chest and triceps),"31 Oct 2023, 03:33","31 Oct 2023, 04:28",,Push Up,0,normal,,8,,,Chest
Day 1 (Chest and triceps),"31 Oct 2023, 03:33","31 Oct 2023, 04:28",,Push Up,1,normal,,8,,,Chest
Day 1 (Chest and triceps),"31 Oct 2023, 03:33","31 Oct 2023, 04:28",,Push Up,2,normal,,8,,,Chest
Day 1 (Chest and triceps),"31 Oct 2023, 03:33","31 Oct 2023, 04:28",,Cable Fly Crossovers,0,normal,19.84,10,,,Chest
Day 1 (Chest and triceps),"31 Oct 2023, 03:33","31 Oct 2023, 04:28",,Cable Fly Crossovers,1,normal,19.84,9,,,Chest
Day 1 (Chest and triceps),"31 Oct 2023, 03:33","31 Oct 2023, 04:28",,Cable Fly Crossovers,2,normal,19.84,8,,,Chest
Day 1 (Chest and triceps),"31 Oct 2023, 03:33","31 Oct 2023, 04:28",,Triceps Rope Pushdown,0,normal,9.92,10,,,Triceps
Day 1 (Chest and triceps),"31 Oct 2023, 03:33","31 Oct 2023, 04:28",,Triceps Rope Pushdown,1,normal,9.92,10,,,Triceps
Day 1 (Chest and triceps),"31 Oct 2023, 03:33","31 Oct 2023, 04:28",,Triceps Rope Pushdown,2,normal,14.99,7,,,Triceps
Day 1 (Chest and triceps),"31 Oct 2023, 03:33","31 Oct 2023, 04:28",,Bench Dip,0,normal,,8,,,Triceps
Day 1 (Chest and triceps),"31 Oct 2023, 03:33","31 Oct 2023, 04:28",,Bench Dip,1,normal,,8,,,Triceps
Day 1 (Chest and triceps),"31 Oct 2023, 03:33","31 Oct 2023, 04:28",,Bench Dip,2,normal,,8,,,Triceps
Day 1 (Chest and triceps),"31 Oct 2023, 03:33","31 Oct 2023, 04:28",,Triceps Extension (Dumbbell),0,normal,15.43,10,,,Triceps
Day 1 (Chest and triceps),"31 Oct 2023, 03:33","31 Oct 2023, 04:28",,Triceps Extension (Dumbbell),1,normal,15.43,10,,,Triceps
Day 1 (Chest and triceps),"31 Oct 2023, 03:33","31 Oct 2023, 04:28",,Triceps Extension (Dumbbell),2,normal,15.43,8,,,Triceps
Afternoon workout 💪,"28 Oct 2023, 02:35","28 Oct 2023, 03:15",,Treadmill,0,normal,,,1.3,1200,Cardio
Afternoon workout 💪,"28 Oct 2023, 02:35","28 Oct 2023, 03:15",,Yoga,0,normal,,,,1200,Full Body
Day 4 (biceps and abdomen ),"27 Oct 2023, 03:33","27 Oct 2023, 04:40",,Seated Incline Curl (Dumbbell),0,normal,17.64,10,,,Biceps
Day 4 (biceps and abdomen ),"27 Oct 2023, 03:33","27 Oct 2023, 04:40",,Seated Incline Curl (Dumbbell),1,normal,17.64,10,,,Biceps
Day 4 (biceps and abdomen ),"27 Oct 2023, 03:33","27 Oct 2023, 04:40",,Seated Incline Curl (Dumbbell),2,normal,17.64,12,,,Biceps
Day 4 (biceps and abdomen ),"27 Oct 2023, 03:33","27 Oct 2023, 04:40",,Bicep Curl (Dumbbell),0,normal,17.64,12,,,Biceps
Day 4 (biceps and abdomen ),"27 Oct 2023, 03:33","27 Oct 2023, 04:40",,Bicep Curl (Dumbbell),1,normal,17.64,10,,,Biceps
Day 4 (biceps and abdomen ),"27 Oct 2023, 03:33","27 Oct 2023, 04:40",,Bicep Curl (Dumbbell),2,normal,17.64,12,,,Biceps
Day 4 (biceps and abdomen ),"27 Oct 2023, 03:33","27 Oct 2023, 04:40",,Hammer Curl (Dumbbell),0,normal,17.64,12,,,Biceps
Day 4 (biceps and abdomen ),"27 Oct 2023, 03:33","27 Oct 2023, 04:40",,Hammer Curl (Dumbbell),1,normal,17.64,10,,,Biceps
Day 4 (biceps and abdomen ),"27 Oct 2023, 03:33","27 Oct 2023, 04:40",,Hammer Curl (Dumbbell),2,normal,17.64,10,,,Biceps
Day 4 (biceps and abdomen ),"27 Oct 2023, 03:33","27 Oct 2023, 04:40",,Plank,0,normal,,,,75,Abdominals
Day 4 (biceps and abdomen ),"27 Oct 2023, 03:33","27 Oct 2023, 04:40",,Plank,1,normal,,,,53,Abdominals
Day 4 (biceps and abdomen ),"27 Oct 2023, 03:33","27 Oct 2023, 04:40",,Plank,2,normal,,,,54,Abdominals
Day 4 (biceps and abdomen ),"27 Oct 2023, 03:33","27 Oct 2023, 04:40",,Russian Twist (Bodyweight),0,normal,,30,,,Abdominals
Day 4 (biceps and abdomen ),"27 Oct 2023, 03:33","27 Oct 2023, 04:40",,Russian Twist (Bodyweight),1,normal,,30,,,Abdominals
Day 4 (biceps and abdomen ),"27 Oct 2023, 03:33","27 Oct 2023, 04:40",,Russian Twist (Bodyweight),2,normal,,30,,,Abdominals
Day 4 (biceps and abdomen ),"27 Oct 2023, 03:33","27 Oct 2023, 04:40",,Cable Crunch,0,normal,20.06,12,,,Abdominals
Day 4 (biceps and abdomen ),"27 Oct 2023, 03:33","27 Oct 2023, 04:40",,Cable Crunch,1,normal,20.06,10,,,Abdominals
Day 4 (biceps and abdomen ),"27 Oct 2023, 03:33","27 Oct 2023, 04:40",,Cable Crunch,2,normal,24.91,12,,,Abdominals
Day 4 (biceps and abdomen ),"27 Oct 2023, 03:33","27 Oct 2023, 04:40",,Heel Taps,0,normal,,30,,,Abdominals
Day 4 (biceps and abdomen ),"27 Oct 2023, 03:33","27 Oct 2023, 04:40",,Heel Taps,1,normal,,30,,,Abdominals
Day 4 (biceps and abdomen ),"27 Oct 2023, 03:33","27 Oct 2023, 04:40",,Heel Taps,2,normal,,30,,,Abdominals
Day 4 (biceps and abdomen ),"27 Oct 2023, 03:33","27 Oct 2023, 04:40",,Crunch (Machine),0,normal,55.12,12,,,Abdominals
Day 4 (biceps and abdomen ),"27 Oct 2023, 03:33","27 Oct 2023, 04:40",,Crunch (Machine),1,normal,66.14,10,,,Abdominals
Day 4 (biceps and abdomen ),"27 Oct 2023, 03:33","27 Oct 2023, 04:40",,Crunch (Machine),2,normal,66.14,9,,,Abdominals
Day 2 (Shoulder and back ),"26 Oct 2023, 03:31","26 Oct 2023, 04:43",,Face Pull,0,normal,20.06,12,,,Shoulders
Day 2 (Shoulder and back ),"26 Oct 2023, 03:31","26 Oct 2023, 04:43",,Face Pull,1,normal,20.06,12,,,Shoulders
Day 2 (Shoulder and back ),"26 Oct 2023, 03:31","26 Oct 2023, 04:43",,Face Pull,2,normal,24.91,10,,,Shoulders
Day 2 (Shoulder and back ),"26 Oct 2023, 03:31","26 Oct 2023, 04:43",,Plate Front Raise,0,normal,11.02,12,,,Shoulders
Day 2 (Shoulder and back ),"26 Oct 2023, 03:31","26 Oct 2023, 04:43",,Plate Front Raise,1,normal,11.02,12,,,Shoulders
Day 2 (Shoulder and back ),"26 Oct 2023, 03:31","26 Oct 2023, 04:43",,Plate Front Raise,2,normal,11.02,15,,,Shoulders
Day 2 (Shoulder and back ),"26 Oct 2023, 03:31","26 Oct 2023, 04:43",,Lateral Raise (Machine),0,normal,33.07,8,,,Shoulders
Day 2 (Shoulder and back ),"26 Oct 2023, 03:31","26 Oct 2023, 04:43",,Lateral Raise (Machine),1,normal,33.07,8,,,Shoulders
Day 2 (Shoulder and back ),"26 Oct 2023, 03:31","26 Oct 2023, 04:43",,Lateral Raise (Machine),2,normal,22.05,15,,,Shoulders
Day 2 (Shoulder and back ),"26 Oct 2023, 03:31","26 Oct 2023, 04:43",,Seated Shoulder Press (Machine),0,normal,44.09,10,,,Shoulders
Day 2 (Shoulder and back ),"26 Oct 2023, 03:31","26 Oct 2023, 04:43",,Seated Shoulder Press (Machine),1,normal,44.09,9,,,Shoulders
Day 2 (Shoulder and back ),"26 Oct 2023, 03:31","26 Oct 2023, 04:43",,Seated Shoulder Press (Machine),2,normal,33.07,8,,,Shoulders
Day 2 (Shoulder and back ),"26 Oct 2023, 03:31","26 Oct 2023, 04:43",,Dumbbell Row,0,normal,17.64,10,,,Upper Back
Day 2 (Shoulder and back ),"26 Oct 2023, 03:31","26 Oct 2023, 04:43",,Dumbbell Row,1,normal,17.64,10,,,Upper Back
Day 2 (Shoulder and back ),"26 Oct 2023, 03:31","26 Oct 2023, 04:43",,Dumbbell Row,2,normal,17.64,10,,,Upper Back
Day 2 (Shoulder and back ),"26 Oct 2023, 03:31","26 Oct 2023, 04:43",,Dumbbell Row,3,normal,17.64,10,,,Upper Back
Day 2 (Shoulder and back ),"26 Oct 2023, 03:31","26 Oct 2023, 04:43",,Dumbbell Row,4,normal,19.84,10,,,Upper Back
Day 2 (Shoulder and back ),"26 Oct 2023, 03:31","26 Oct 2023, 04:43",,Dumbbell Row,5,normal,19.84,10,,,Upper Back
Day 2 (Shoulder and back ),"26 Oct 2023, 03:31","26 Oct 2023, 04:43",,Back Extension (Machine),0,normal,61.73,12,,,Lower Back
Day 2 (Shoulder and back ),"26 Oct 2023, 03:31","26 Oct 2023, 04:43",,Back Extension (Machine),1,normal,77.16,12,,,Lower Back
Day 2 (Shoulder and back ),"26 Oct 2023, 03:31","26 Oct 2023, 04:43",,Back Extension (Machine),2,normal,92.59,12,,,Lower Back
Day 2 (Shoulder and back ),"26 Oct 2023, 03:31","26 Oct 2023, 04:43",,Lat Pulldown (Cable),0,normal,61.73,10,,,Lats
Day 2 (Shoulder and back ),"26 Oct 2023, 03:31","26 Oct 2023, 04:43",,Lat Pulldown (Cable),1,normal,61.73,9,,,Lats
Day 2 (Shoulder and back ),"26 Oct 2023, 03:31","26 Oct 2023, 04:43",,Lat Pulldown (Cable),2,normal,61.73,8,,,Lats
Day 2 (Shoulder and back ),"26 Oct 2023, 03:31","26 Oct 2023, 04:43",,Pull Up (Assisted),0,normal,74.96,8,,,Lats
Day 2 (Shoulder and back ),"26 Oct 2023, 03:31","26 Oct 2023, 04:43",,Pull Up (Assisted),1,normal,74.96,10,,,Lats
Day 2 (Shoulder and back ),"26 Oct 2023, 03:31","26 Oct 2023, 04:43",,Pull Up (Assisted),2,normal,74.96,10,,,Lats
Day 3  (Legs Adductors Calves Hams),"24 Oct 2023, 23:58","25 Oct 2023, 00:45",,Lying Leg Curl (Machine),0,normal,46.3,15,,,Hamstrings
Day 3  (Legs Adductors Calves Hams),"24 Oct 2023, 23:58","25 Oct 2023, 00:45",,Lying Leg Curl (Machine),1,normal,61.73,12,,,Hamstrings
Day 3  (Legs Adductors Calves Hams),"24 Oct 2023, 23:58","25 Oct 2023, 00:45",,Lying Leg Curl (Machine),2,normal,77.16,9,,,Hamstrings
Day 3  (Legs Adductors Calves Hams),"24 Oct 2023, 23:58","25 Oct 2023, 00:45",,Leg Press Horizontal (Machine),0,normal,74.96,20,,,Quadriceps
Day 3  (Legs Adductors Calves Hams),"24 Oct 2023, 23:58","25 Oct 2023, 00:45",,Leg Press Horizontal (Machine),1,normal,94.8,15,,,Quadriceps
Day 3  (Legs Adductors Calves Hams),"24 Oct 2023, 23:58","25 Oct 2023, 00:45",,Leg Press Horizontal (Machine),2,normal,114.64,10,,,Quadriceps
Day 3  (Legs Adductors Calves Hams),"24 Oct 2023, 23:58","25 Oct 2023, 00:45",,Bulgarian Split Squat,0,normal,66.14,10,,,Quadriceps
Day 3  (Legs Adductors Calves Hams),"24 Oct 2023, 23:58","25 Oct 2023, 00:45",,Bulgarian Split Squat,1,normal,66.14,10,,,Quadriceps
Day 3  (Legs Adductors Calves Hams),"24 Oct 2023, 23:58","25 Oct 2023, 00:45",,Bulgarian Split Squat,2,normal,72.75,8,,,Quadriceps
Day 3  (Legs Adductors Calves Hams),"24 Oct 2023, 23:58","25 Oct 2023, 00:45",,Bulgarian Split Squat,3,normal,72.75,8,,,Quadriceps
Day 3  (Legs Adductors Calves Hams),"24 Oct 2023, 23:58","25 Oct 2023, 00:45",,Bulgarian Split Squat,4,normal,79.37,6,,,Quadriceps
Day 3  (Legs Adductors Calves Hams),"24 Oct 2023, 23:58","25 Oct 2023, 00:45",,Bulgarian Split Squat,5,normal,79.37,6,,,Quadriceps
Day 3  (Legs Adductors Calves Hams),"24 Oct 2023, 23:58","25 Oct 2023, 00:45",,Leg Extension (Machine),0,normal,46.3,12,,,Quadriceps
Day 3  (Legs Adductors Calves Hams),"24 Oct 2023, 23:58","25 Oct 2023, 00:45",,Leg Extension (Machine),1,normal,61.73,9,,,Quadriceps
Day 3  (Legs Adductors Calves Hams),"24 Oct 2023, 23:58","25 Oct 2023, 00:45",,Leg Extension (Machine),2,normal,77.16,6,,,Quadriceps
Day 3  (Legs Adductors Calves Hams),"24 Oct 2023, 23:58","25 Oct 2023, 00:45",,Single Leg Standing Calf Raise (Machine),0,normal,74.96,12,,,Calves
Day 3  (Legs Adductors Calves Hams),"24 Oct 2023, 23:58","25 Oct 2023, 00:45",,Single Leg Standing Calf Raise (Machine),1,normal,94.8,10,,,Calves
Day 3  (Legs Adductors Calves Hams),"24 Oct 2023, 23:58","25 Oct 2023, 00:45",,Single Leg Standing Calf Raise (Machine),2,normal,114.64,10,,,Calves
Day 3  (Legs Adductors Calves Hams),"24 Oct 2023, 23:58","25 Oct 2023, 00:45",,Hip Adduction (Machine),0,normal,33.07,15,,,Adductors
Day 3  (Legs Adductors Calves Hams),"24 Oct 2023, 23:58","25 Oct 2023, 00:45",,Hip Adduction (Machine),1,normal,44.09,10,,,Adductors
Day 3  (Legs Adductors Calves Hams),"24 Oct 2023, 23:58","25 Oct 2023, 00:45",,Hip Adduction (Machine),2,normal,55.12,8,,,Adductors
Day 3  (Legs Adductors Calves Hams),"24 Oct 2023, 23:58","25 Oct 2023, 00:45",,Hip Abduction (Machine),0,normal,44.09,15,,,Abductors
Day 3  (Legs Adductors Calves Hams),"24 Oct 2023, 23:58","25 Oct 2023, 00:45",,Hip Abduction (Machine),1,normal,55.12,12,,,Abductors
Day 3  (Legs Adductors Calves Hams),"24 Oct 2023, 23:58","25 Oct 2023, 00:45",,Hip Abduction (Machine),2,normal,55.12,8,,,Abductors
Day 1 (Chest and triceps),"21 Oct 2023, 23:39","22 Oct 2023, 00:48",,Bench Press (Dumbbell),0,normal,22.05,12,,,Chest
Day 1 (Chest and triceps),"21 Oct 2023, 23:39","22 Oct 2023, 00:48",,Bench Press (Dumbbell),1,normal,22.05,12,,,Chest
Day 1 (Chest and triceps),"21 Oct 2023, 23:39","22 Oct 2023, 00:48",,Bench Press (Dumbbell),2,normal,22.05,12,,,Chest
Day 1 (Chest and triceps),"21 Oct 2023, 23:39","22 Oct 2023, 00:48",,Chest Fly (Dumbbell),0,normal,17.64,12,,,Chest
Day 1 (Chest and triceps),"21 Oct 2023, 23:39","22 Oct 2023, 00:48",,Chest Fly (Dumbbell),1,normal,17.64,10,,,Chest
Day 1 (Chest and triceps),"21 Oct 2023, 23:39","22 Oct 2023, 00:48",,Chest Fly (Dumbbell),2,normal,22.05,10,,,Chest
Day 1 (Chest and triceps),"21 Oct 2023, 23:39","22 Oct 2023, 00:48",,Incline Bench Press (Dumbbell),0,normal,22.05,10,,,Chest
Day 1 (Chest and triceps),"21 Oct 2023, 23:39","22 Oct 2023, 00:48",,Incline Bench Press (Dumbbell),1,normal,22.05,10,,,Chest
Day 1 (Chest and triceps),"21 Oct 2023, 23:39","22 Oct 2023, 00:48",,Incline Bench Press (Dumbbell),2,normal,22.05,12,,,Chest
Day 1 (Chest and triceps),"21 Oct 2023, 23:39","22 Oct 2023, 00:48",,Cable Fly Crossovers,0,normal,19.84,12,,,Chest
Day 1 (Chest and triceps),"21 Oct 2023, 23:39","22 Oct 2023, 00:48",,Cable Fly Crossovers,1,normal,29.98,8,,,Chest
Day 1 (Chest and triceps),"21 Oct 2023, 23:39","22 Oct 2023, 00:48",,Cable Fly Crossovers,2,normal,19.84,10,,,Chest
Day 1 (Chest and triceps),"21 Oct 2023, 23:39","22 Oct 2023, 00:48",,Triceps Rope Pushdown,0,normal,9.92,12,,,Triceps
Day 1 (Chest and triceps),"21 Oct 2023, 23:39","22 Oct 2023, 00:48",,Triceps Rope Pushdown,1,normal,9.92,10,,,Triceps
Day 1 (Chest and triceps),"21 Oct 2023, 23:39","22 Oct 2023, 00:48",,Triceps Rope Pushdown,2,normal,14.99,7,,,Triceps
Day 1 (Chest and triceps),"21 Oct 2023, 23:39","22 Oct 2023, 00:48",,Bench Dip,0,normal,,10,,,Triceps
Day 1 (Chest and triceps),"21 Oct 2023, 23:39","22 Oct 2023, 00:48",,Bench Dip,1,normal,,10,,,Triceps
Day 1 (Chest and triceps),"21 Oct 2023, 23:39","22 Oct 2023, 00:48",,Bench Dip,2,normal,,10,,,Triceps
Day 1 (Chest and triceps),"21 Oct 2023, 23:39","22 Oct 2023, 00:48",,Triceps Extension (Dumbbell),0,normal,13.23,10,,,Triceps
Day 1 (Chest and triceps),"21 Oct 2023, 23:39","22 Oct 2023, 00:48",,Triceps Extension (Dumbbell),1,normal,15.43,10,,,Triceps
Day 1 (Chest and triceps),"21 Oct 2023, 23:39","22 Oct 2023, 00:48",,Triceps Extension (Dumbbell),2,normal,15.43,8,,,Triceps
Day 1 (Chest and triceps),"21 Oct 2023, 23:39","22 Oct 2023, 00:48",,Chest Press (Machine),0,normal,22.05,5,,,Chest
Day 1 (Chest and triceps),"21 Oct 2023, 23:39","22 Oct 2023, 00:48",,Chest Press (Machine),1,normal,33.07,3,,,Chest
Day 4 (biceps and abdomen ),"20 Oct 2023, 23:43","21 Oct 2023, 00:51",,Seated Incline Curl (Dumbbell),0,normal,17.64,10,,,Biceps
Day 4 (biceps and abdomen ),"20 Oct 2023, 23:43","21 Oct 2023, 00:51",,Seated Incline Curl (Dumbbell),1,normal,17.64,10,,,Biceps
Day 4 (biceps and abdomen ),"20 Oct 2023, 23:43","21 Oct 2023, 00:51",,Seated Incline Curl (Dumbbell),2,normal,17.64,12,,,Biceps
Day 4 (biceps and abdomen ),"20 Oct 2023, 23:43","21 Oct 2023, 00:51",,Bicep Curl (Dumbbell),0,normal,17.64,12,,,Biceps
Day 4 (biceps and abdomen ),"20 Oct 2023, 23:43","21 Oct 2023, 00:51",,Bicep Curl (Dumbbell),1,normal,22.05,8,,,Biceps
Day 4 (biceps and abdomen ),"20 Oct 2023, 23:43","21 Oct 2023, 00:51",,Bicep Curl (Dumbbell),2,normal,22.05,7,,,Biceps
Day 4 (biceps and abdomen ),"20 Oct 2023, 23:43","21 Oct 2023, 00:51",,Hammer Curl (Dumbbell),0,normal,17.64,12,,,Biceps
Day 4 (biceps and abdomen ),"20 Oct 2023, 23:43","21 Oct 2023, 00:51",,Hammer Curl (Dumbbell),1,normal,17.64,10,,,Biceps
Day 4 (biceps and abdomen ),"20 Oct 2023, 23:43","21 Oct 2023, 00:51",,Hammer Curl (Dumbbell),2,normal,22.05,8,,,Biceps
Day 4 (biceps and abdomen ),"20 Oct 2023, 23:43","21 Oct 2023, 00:51",,Plank,0,normal,,,,71,Abdominals
Day 4 (biceps and abdomen ),"20 Oct 2023, 23:43","21 Oct 2023, 00:51",,Plank,1,normal,,,,51,Abdominals
Day 4 (biceps and abdomen ),"20 Oct 2023, 23:43","21 Oct 2023, 00:51",,Plank,2,normal,,,,46,Abdominals
Day 4 (biceps and abdomen ),"20 Oct 2023, 23:43","21 Oct 2023, 00:51",,Russian Twist (Bodyweight),0,normal,,30,,,Abdominals
Day 4 (biceps and abdomen ),"20 Oct 2023, 23:43","21 Oct 2023, 00:51",,Russian Twist (Bodyweight),1,normal,,30,,,Abdominals
Day 4 (biceps and abdomen ),"20 Oct 2023, 23:43","21 Oct 2023, 00:51",,Russian Twist (Bodyweight),2,normal,,30,,,Abdominals
Day 4 (biceps and abdomen ),"20 Oct 2023, 23:43","21 Oct 2023, 00:51",,Cable Crunch,0,normal,20.06,12,,,Abdominals
Day 4 (biceps and abdomen ),"20 Oct 2023, 23:43","21 Oct 2023, 00:51",,Cable Crunch,1,normal,20.06,10,,,Abdominals
Day 4 (biceps and abdomen ),"20 Oct 2023, 23:43","21 Oct 2023, 00:51",,Cable Crunch,2,normal,24.91,10,,,Abdominals
Day 4 (biceps and abdomen ),"20 Oct 2023, 23:43","21 Oct 2023, 00:51",,Heel Taps,0,normal,,30,,,Abdominals
Day 4 (biceps and abdomen ),"20 Oct 2023, 23:43","21 Oct 2023, 00:51",,Heel Taps,1,normal,,30,,,Abdominals
Day 4 (biceps and abdomen ),"20 Oct 2023, 23:43","21 Oct 2023, 00:51",,Heel Taps,2,normal,,30,,,Abdominals
Day 4 (biceps and abdomen ),"20 Oct 2023, 23:43","21 Oct 2023, 00:51",,Crunch (Machine),0,normal,55.12,12,,,Abdominals
Day 4 (biceps and abdomen ),"20 Oct 2023, 23:43","21 Oct 2023, 00:51",,Crunch (Machine),1,normal,66.14,10,,,Abdominals
Day 4 (biceps and abdomen ),"20 Oct 2023, 23:43","21 Oct 2023, 00:51",,Crunch (Machine),2,normal,66.14,10,,,Abdominals
Day 4 (biceps and abdomen ),"20 Oct 2023, 23:43","21 Oct 2023, 00:51",,Side Bend (Dumbbell),0,normal,11.02,10,,,Abdominals
Day 4 (biceps and abdomen ),"20 Oct 2023, 23:43","21 Oct 2023, 00:51",,Side Bend (Dumbbell),1,normal,11.02,10,,,Abdominals
Day 4 (biceps and abdomen ),"20 Oct 2023, 23:43","21 Oct 2023, 00:51",,Side Bend (Dumbbell),2,normal,13.23,8,,,Abdominals
Day 4 (biceps and abdomen ),"20 Oct 2023, 23:43","21 Oct 2023, 00:51",,Side Bend (Dumbbell),3,normal,13.23,8,,,Abdominals
Day 2 (Shoulder and back ),"20 Oct 2023, 01:21","20 Oct 2023, 02:05",,Face Pull,0,normal,20.06,12,,,Shoulders
Day 2 (Shoulder and back ),"20 Oct 2023, 01:21","20 Oct 2023, 02:05",,Face Pull,1,normal,24.91,10,,,Shoulders
Day 2 (Shoulder and back ),"20 Oct 2023, 01:21","20 Oct 2023, 02:05",,Face Pull,2,normal,29.98,8,,,Shoulders
Day 2 (Shoulder and back ),"20 Oct 2023, 01:21","20 Oct 2023, 02:05",,Plate Front Raise,0,normal,11.02,12,,,Shoulders
Day 2 (Shoulder and back ),"20 Oct 2023, 01:21","20 Oct 2023, 02:05",,Plate Front Raise,1,normal,11.02,12,,,Shoulders
Day 2 (Shoulder and back ),"20 Oct 2023, 01:21","20 Oct 2023, 02:05",,Plate Front Raise,2,normal,22.05,7,,,Shoulders
Day 2 (Shoulder and back ),"20 Oct 2023, 01:21","20 Oct 2023, 02:05",,Lateral Raise (Machine),0,normal,33.07,8,,,Shoulders
Day 2 (Shoulder and back ),"20 Oct 2023, 01:21","20 Oct 2023, 02:05",,Lateral Raise (Machine),1,normal,33.07,7,,,Shoulders
Day 2 (Shoulder and back ),"20 Oct 2023, 01:21","20 Oct 2023, 02:05",,Lateral Raise (Machine),2,normal,22.05,15,,,Shoulders
Day 2 (Shoulder and back ),"20 Oct 2023, 01:21","20 Oct 2023, 02:05",,Lateral Raise (Machine),3,normal,33.07,7,,,Shoulders
Day 2 (Shoulder and back ),"20 Oct 2023, 01:21","20 Oct 2023, 02:05",,Seated Shoulder Press (Machine),0,normal,44.09,10,,,Shoulders
Day 2 (Shoulder and back ),"20 Oct 2023, 01:21","20 Oct 2023, 02:05",,Seated Shoulder Press (Machine),1,normal,55.12,10,,,Shoulders
Day 2 (Shoulder and back ),"20 Oct 2023, 01:21","20 Oct 2023, 02:05",,Seated Shoulder Press (Machine),2,normal,55.12,8,,,Shoulders
Day 2 (Shoulder and back ),"20 Oct 2023, 01:21","20 Oct 2023, 02:05",,Dumbbell Row,0,normal,17.64,10,,,Upper Back
Day 2 (Shoulder and back ),"20 Oct 2023, 01:21","20 Oct 2023, 02:05",,Dumbbell Row,1,normal,17.64,10,,,Upper Back
Day 2 (Shoulder and back ),"20 Oct 2023, 01:21","20 Oct 2023, 02:05",,Dumbbell Row,2,normal,17.64,10,,,Upper Back
Day 2 (Shoulder and back ),"20 Oct 2023, 01:21","20 Oct 2023, 02:05",,Dumbbell Row,3,normal,17.64,10,,,Upper Back
Day 2 (Shoulder and back ),"20 Oct 2023, 01:21","20 Oct 2023, 02:05",,Dumbbell Row,4,normal,19.84,8,,,Upper Back
Day 2 (Shoulder and back ),"20 Oct 2023, 01:21","20 Oct 2023, 02:05",,Dumbbell Row,5,normal,19.84,8,,,Upper Back
Day 2 (Shoulder and back ),"20 Oct 2023, 01:21","20 Oct 2023, 02:05",,Back Extension (Machine),0,normal,61.73,12,,,Lower Back
Day 2 (Shoulder and back ),"20 Oct 2023, 01:21","20 Oct 2023, 02:05",,Back Extension (Machine),1,normal,77.16,12,,,Lower Back
Day 2 (Shoulder and back ),"20 Oct 2023, 01:21","20 Oct 2023, 02:05",,Back Extension (Machine),2,normal,92.59,10,,,Lower Back
Day 2 (Shoulder and back ),"20 Oct 2023, 01:21","20 Oct 2023, 02:05",,Lat Pulldown (Cable),0,normal,46.3,12,,,Lats
Day 2 (Shoulder and back ),"20 Oct 2023, 01:21","20 Oct 2023, 02:05",,Lat Pulldown (Cable),1,normal,61.73,8,,,Lats
Day 2 (Shoulder and back ),"20 Oct 2023, 01:21","20 Oct 2023, 02:05",,Lat Pulldown (Cable),2,normal,61.73,8,,,Lats
Evening workout 🏋️,"19 Oct 2023, 04:07","19 Oct 2023, 05:00",,Running,0,normal,,,1.37,1260,Cardio
Evening workout 🏋️,"19 Oct 2023, 04:07","19 Oct 2023, 05:00",,Yoga,0,normal,,,,1800,Full Body
Evening workout 🏋️,"19 Oct 2023, 04:07","19 Oct 2023, 05:00",,Hula Hoop,0,normal,,,,150,Cardio
Day 3  (Legs Adductors Calves Hams),"17 Oct 2023, 03:36","17 Oct 2023, 04:40",,Lying Leg Curl (Machine),0,normal,46.3,10,,,Hamstrings
Day 3  (Legs Adductors Calves Hams),"17 Oct 2023, 03:36","17 Oct 2023, 04:40",,Lying Leg Curl (Machine),1,normal,61.73,10,,,Hamstrings
Day 3  (Legs Adductors Calves Hams),"17 Oct 2023, 03:36","17 Oct 2023, 04:40",,Lying Leg Curl (Machine),2,normal,61.73,6,,,Hamstrings
Day 3  (Legs Adductors Calves Hams),"17 Oct 2023, 03:36","17 Oct 2023, 04:40",,Leg Press Horizontal (Machine),0,normal,74.96,12,,,Quadriceps
Day 3  (Legs Adductors Calves Hams),"17 Oct 2023, 03:36","17 Oct 2023, 04:40",,Leg Press Horizontal (Machine),1,normal,94.8,10,,,Quadriceps
Day 3  (Legs Adductors Calves Hams),"17 Oct 2023, 03:36","17 Oct 2023, 04:40",,Leg Press Horizontal (Machine),2,normal,114.64,8,,,Quadriceps
Day 3  (Legs Adductors Calves Hams),"17 Oct 2023, 03:36","17 Oct 2023, 04:40",,Leg Press Horizontal (Machine),3,normal,134.48,3,,,Quadriceps
Day 3  (Legs Adductors Calves Hams),"17 Oct 2023, 03:36","17 Oct 2023, 04:40",,Bulgarian Split Squat,0,normal,44.09,10,,,Quadriceps
Day 3  (Legs Adductors Calves Hams),"17 Oct 2023, 03:36","17 Oct 2023, 04:40",,Bulgarian Split Squat,1,normal,44.09,10,,,Quadriceps
